template_name,template_string
cosmos_qa - None - context_description_question_answer_text-translate-ur,"{e1}
مندرجہ ذیل سیاق و سباق کے مطابق، مندرجہ ذیل سوال کا جواب دینے کا بہترین انتخاب منتخب کریں.
سوال: {e2}
اختیارات:
- {e3}
||||
{e4}"
cosmos_qa - None - context_description_question_answer_text-translate-vi,"{e1}
Theo bối cảnh trên, chọn tùy chọn tốt nhất để trả lời câu hỏi sau.
Câu hỏi: {e2}
Tùy chọn:
- {e3}
||
{e4}"
cosmos_qa - None - context_description_question_answer_text-translate-zh,"{e1}
根据上面的上下文，选择最佳选择以回答以下问题。
问题：{e2}
选项：
 -  {e3}
||||
{e4}"
cosmos_qa - None - context_description_question_text,"{e1}
According to the above context, answer the following question.
{e2}
|||
{e3}"
cosmos_qa - None - context_description_question_text-translate-ar,"{e1}
وفقا للسياق أعلاه، أجب عن السؤال التالي.
{e2}
|||
{e3}"
cosmos_qa - None - context_description_question_text-translate-bg,"{e1}
Според горния контекст, отговорете на следния въпрос.
{e2}
|||
{e3}"
cosmos_qa - None - context_description_question_text-translate-de,"{e1}
Beantworten Sie nach dem obigen Kontext die folgende Frage.
{e2}
|||
{e3}"
cosmos_qa - None - context_description_question_text-translate-el,"{e1}
Σύμφωνα με το παραπάνω πλαίσιο, απαντήστε στην ακόλουθη ερώτηση.
{e2}
|||
{e3}"
cosmos_qa - None - context_description_question_text-translate-es,"{e1}
Según el contexto anterior, responda la siguiente pregunta.
{e2}
|||
{e3}"
cosmos_qa - None - context_description_question_text-translate-fr,"{e1}
Selon le contexte ci-dessus, répondez à la question suivante.
{e2}
|||
{e3}"
cosmos_qa - None - context_description_question_text-translate-hi,"{e1}
उपरोक्त संदर्भ के अनुसार, निम्नलिखित प्रश्न का उत्तर दें।
{e2}
|||
{e3}"
cosmos_qa - None - context_description_question_text-translate-ru,"{e1}
Согласно вышеуказанному контексту, ответьте на следующий вопрос.
{e2}
|||
{e3}"
cosmos_qa - None - context_description_question_text-translate-sw,"{e1}
Kwa mujibu wa muktadha hapo juu, jibu swali linalofuata.
{e2}
|||.
{e3}"
cosmos_qa - None - context_description_question_text-translate-th,"{e1}
ตามบริบทข้างต้นตอบคำถามต่อไปนี้
{e2}
|||
{e3}"
cosmos_qa - None - context_description_question_text-translate-tr,"{e1}
Yukarıdaki bağlamlara göre, aşağıdaki soruyu cevaplayın.
{e2}
|||
{e3}"
cosmos_qa - None - context_description_question_text-translate-ur,"{e1}
مندرجہ ذیل سیاق و سباق کے مطابق، مندرجہ ذیل سوال کا جواب دیں.
{e2}
||||
{e3}"
cosmos_qa - None - context_description_question_text-translate-vi,"{e1}
Theo bối cảnh trên, trả lời câu hỏi sau đây.
{e2}
||
{e3}"
cosmos_qa - None - context_description_question_text-translate-zh,"{e1}
根据上述背景，回答以下问题。
{e2}
||||
{e3}"
cosmos_qa - None - context_question_description_answer_id,"{e1}
{e2}
Pick the best answer from the following options:
A. {e3}
B. {e4}
C. {e5}
D. {e6}
|||
{e7}"
cosmos_qa - None - context_question_description_answer_id-translate-ar,"{e1}
{e2}
اختر أفضل إجابة من الخيارات التالية:
أ. {e3}
{e4}
C. {e5}
d. {e6}
|||
{e7}"
cosmos_qa - None - context_question_description_answer_id-translate-bg,"{e1}
{e2}
Изберете най-добрия отговор от следните опции:
A. {e3}
Б. {e4}
C. {e5}
D. {e6}
|||
{e7}"
cosmos_qa - None - context_question_description_answer_id-translate-de,"{e1}
{e2}
Wählen Sie die beste Antwort aus den folgenden Optionen aus:
A. {e3}
B. {e4}
C. {e5}
D. {e6}
|||
{e7}"
cosmos_qa - None - context_question_description_answer_id-translate-el,"{e1}
{e2}
Επιλέξτε την καλύτερη απάντηση από τις ακόλουθες επιλογές:
Α. {e3}
Β. {e4}
Γ. {e5}
Δ. {e6}
|||
{e7}"
cosmos_qa - None - context_question_description_answer_id-translate-es,"{e1}
{e2}
Elija la mejor respuesta de las siguientes opciones:
A. {e3}
B. {e4}
C. {e5}
D. {e6}
|||
{e7}"
cosmos_qa - None - context_question_description_answer_id-translate-fr,"{e1}
{e2}
Choisissez la meilleure réponse des options suivantes:
A. {e3}
B. {e4}
C. {e5}
D. {e6}
|||
{e7}"
cosmos_qa - None - context_question_description_answer_id-translate-hi,"{e1}
{e2}
निम्नलिखित विकल्पों में से सबसे अच्छा उत्तर चुनें:
A. {e3}
बी {e4}
C. {e5}
डी। {e6}
|||
{e7}"
cosmos_qa - None - context_question_description_answer_id-translate-ru,"{e1}
{e2}
Выберите лучший ответ из следующих вариантов:
A. {e3}
B. {e4}
C. {e5}
D. {e6}
|||
{e7}"
cosmos_qa - None - context_question_description_answer_id-translate-sw,"{e1}
{e2}
Chagua jibu bora kutoka kwa chaguzi zifuatazo:
A. {e3}
B. {e4}
C. {e5}
D. {e6}
|||.
{e7}"
cosmos_qa - None - context_question_description_answer_id-translate-th,"{e1}
{e2}
เลือกคำตอบที่ดีที่สุดจากตัวเลือกต่อไปนี้:
A. {e3}
B. {e4}
C. {e5}
D. {e6}
|||
{e7}"
cosmos_qa - None - context_question_description_answer_id-translate-tr,"{e1}
{e2}
Aşağıdaki seçeneklerden en iyi cevabı seçin:
A. {e3}
B. {e4}
C. {e5}
D. {e6}
|||
{e7}"
cosmos_qa - None - context_question_description_answer_id-translate-ur,"{e1}
{e2}
مندرجہ ذیل اختیارات سے بہترین جواب منتخب کریں:
A. {e3}
B. {e4}
C. {e5}
D. {e6}
||||
{e7}"
cosmos_qa - None - context_question_description_answer_id-translate-vi,"{e1}
{e2}
Chọn câu trả lời tốt nhất từ ​​các tùy chọn sau:
A. {e3}
B. {e4}
C. {e5}
D. {e6}
||
{e7}"
cosmos_qa - None - context_question_description_answer_id-translate-zh,"{e1}
{e2}
从以下选项中选择最佳答案：
A. {e3}
B. {e4}
C. {e5}
D. {e6}
||||
{e7}"
cosmos_qa - None - context_question_description_answer_text,"{e1}
{e2}
Pick the best answer from the following options:
- {e3}
|||
{e4}"
cosmos_qa - None - context_question_description_answer_text-translate-ar,"{e1}
{e2}
اختر أفضل إجابة من الخيارات التالية:
- {e3}
|||
{e4}"
cosmos_qa - None - context_question_description_answer_text-translate-bg,"{e1}
{e2}
Изберете най-добрия отговор от следните опции:
- {e3}
|||
{e4}"
cosmos_qa - None - context_question_description_answer_text-translate-de,"{e1}
{e2}
Wählen Sie die beste Antwort aus den folgenden Optionen aus:
- {e3}
|||
{e4}"
cosmos_qa - None - context_question_description_answer_text-translate-el,"{e1}
{e2}
Επιλέξτε την καλύτερη απάντηση από τις ακόλουθες επιλογές:
- {e3}
|||
{e4}"
cosmos_qa - None - context_question_description_answer_text-translate-es,"{e1}
{e2}
Elija la mejor respuesta de las siguientes opciones:
- {e3}
|||
{e4}"
cosmos_qa - None - context_question_description_answer_text-translate-fr,"{e1}
{e2}
Choisissez la meilleure réponse des options suivantes:
- {e3}
|||
{e4}"
cosmos_qa - None - context_question_description_answer_text-translate-hi,"{e1}
{e2}
निम्नलिखित विकल्पों में से सबसे अच्छा उत्तर चुनें:
- {e3}
|||
{e4}"
cosmos_qa - None - context_question_description_answer_text-translate-ru,"{e1}
{e2}
Выберите лучший ответ из следующих вариантов:
- {e3}
|||
{e4}"
cosmos_qa - None - context_question_description_answer_text-translate-sw,"{e1}
{e2}
Chagua jibu bora kutoka kwa chaguzi zifuatazo:
- {e3}
|||.
{e4}"
cosmos_qa - None - context_question_description_answer_text-translate-th,"{e1}
{e2}
เลือกคำตอบที่ดีที่สุดจากตัวเลือกต่อไปนี้:
- {e3}
|||
{e4}"
cosmos_qa - None - context_question_description_answer_text-translate-tr,"{e1}
{e2}
Aşağıdaki seçeneklerden en iyi cevabı seçin:
- {e3}
|||
{e4}"
cosmos_qa - None - context_question_description_answer_text-translate-ur,"{e1}
{e2}
مندرجہ ذیل اختیارات سے بہترین جواب منتخب کریں:
- {e3}
||||
{e4}"
cosmos_qa - None - context_question_description_answer_text-translate-vi,"{e1}
{e2}
Chọn câu trả lời tốt nhất từ ​​các tùy chọn sau:
- {e3}
||
{e4}"
cosmos_qa - None - context_question_description_answer_text-translate-zh,"{e1}
{e2}
从以下选项中选择最佳答案：
 -  {e3}
||||
{e4}"
cosmos_qa - None - context_question_description_text,"{e1}
Question: {e2}
The answer to the above question:
|||
{e3}"
cosmos_qa - None - context_question_description_text-translate-ar,"{e1}
سؤال: {e2}
الجواب على السؤال أعلاه:
|||
{e3}"
cosmos_qa - None - context_question_description_text-translate-bg,"{e1}
Въпрос: {e2}
Отговорът на горния въпрос:
|||
{e3}"
cosmos_qa - None - context_question_description_text-translate-de,"{e1}
Frage: {e2}
Die Antwort auf die obige Frage:
|||
{e3}"
cosmos_qa - None - context_question_description_text-translate-el,"{e1}
Ερώτηση: {e2}
Η απάντηση στην παραπάνω ερώτηση:
|||
{e3}"
cosmos_qa - None - context_question_description_text-translate-es,"{e1}
Pregunta: {e2}
La respuesta a la pregunta anterior:
|||
{e3}"
cosmos_qa - None - context_question_description_text-translate-fr,"{e1}
Question: {e2}
La réponse à la question ci-dessus:
|||
{e3}"
cosmos_qa - None - context_question_description_text-translate-hi,"{e1}
प्रश्न: {e2}
उपरोक्त प्रश्न का उत्तर:
|||
{e3}"
cosmos_qa - None - context_question_description_text-translate-ru,"{e1}
Вопрос: {e2}
Ответ на вышеуказанный вопрос:
|||
{e3}"
cosmos_qa - None - context_question_description_text-translate-sw,"{e1}
Swali: {e2}
Jibu kwa swali hapo juu:
|||.
{e3}"
cosmos_qa - None - context_question_description_text-translate-th,"{e1}
คำถาม: {e2}
คำตอบสำหรับคำถามข้างต้น:
|||
{e3}"
cosmos_qa - None - context_question_description_text-translate-tr,"{e1}
Soru: {e2}
Yukarıdaki sorunun cevabı:
|||
{e3}"
cosmos_qa - None - context_question_description_text-translate-ur,"{e1}
سوال: {e2}
مندرجہ بالا سوال کا جواب:
||||
{e3}"
cosmos_qa - None - context_question_description_text-translate-vi,"{e1}
Câu hỏi: {e2}
Câu trả lời cho câu hỏi trên:
||
{e3}"
cosmos_qa - None - context_question_description_text-translate-zh,"{e1}
问题：{e2}
上述问题的答案：
||||
{e3}"
cosmos_qa - None - description_context_question_answer_id,"Read the following context and choose the best option to answer the question.
Context: {e1}
Question: {e2}
Options: 
A. {e3}
B. {e4}
C. {e5}
D. {e6}
|||
{e7}"
cosmos_qa - None - description_context_question_answer_id-translate-ar,"اقرأ السياق التالي واختر أفضل خيار للإجابة على السؤال.
السياق: {e1}
سؤال: {e2}
خيارات:
أ. {e3}
{e4}
C. {e5}
d. {e6}
|||
{e7}"
cosmos_qa - None - description_context_question_answer_id-translate-bg,"Прочетете следния контекст и изберете най-добрия вариант, за да отговорите на въпроса.
Контекст: {e1}
Въпрос: {e2}
Настроики:
A. {e3}
Б. {e4}
C. {e5}
D. {e6}
|||
{e7}"
cosmos_qa - None - description_context_question_answer_id-translate-de,"Lesen Sie den folgenden Kontext und wählen Sie die beste Option, um die Frage zu beantworten.
Kontext: {e1}
Frage: {e2}
Optionen:
A. {e3}
B. {e4}
C. {e5}
D. {e6}
|||
{e7}"
cosmos_qa - None - description_context_question_answer_id-translate-el,"Διαβάστε το παρακάτω πλαίσιο και επιλέξτε την καλύτερη επιλογή για να απαντήσετε στην ερώτηση.
Πλαίσιο: {e1}
Ερώτηση: {e2}
Επιλογές:
Α. {e3}
Β. {e4}
Γ. {e5}
Δ. {e6}
|||
{e7}"
cosmos_qa - None - description_context_question_answer_id-translate-es,"Lea el siguiente contexto y elija la mejor opción para responder a la pregunta.
Contexto: {e1}
Pregunta: {e2}
Opciones:
A. {e3}
B. {e4}
C. {e5}
D. {e6}
|||
{e7}"
cosmos_qa - None - description_context_question_answer_id-translate-fr,"Lisez le contexte suivant et choisissez la meilleure option pour répondre à la question.
Contexte: {e1}
Question: {e2}
Options:
A. {e3}
B. {e4}
C. {e5}
D. {e6}
|||
{e7}"
cosmos_qa - None - description_context_question_answer_id-translate-hi,"निम्नलिखित संदर्भ पढ़ें और प्रश्न का उत्तर देने के लिए सबसे अच्छा विकल्प चुनें।
संदर्भ: {e1}
प्रश्न: {e2}
विकल्प:
A. {e3}
बी {e4}
C. {e5}
डी। {e6}
|||
{e7}"
cosmos_qa - None - description_context_question_answer_id-translate-ru,"Прочитайте следующий контекст и выберите лучший вариант, чтобы ответить на вопрос.
Контекст: {e1}
Вопрос: {e2}
Опции:
A. {e3}
B. {e4}
C. {e5}
D. {e6}
|||
{e7}"
cosmos_qa - None - description_context_question_answer_id-translate-sw,"Soma mazingira yafuatayo na uchague chaguo bora kujibu swali.
Muktadha: {e1}
Swali: {e2}
Chaguzi:
A. {e3}
B. {e4}
C. {e5}
D. {e6}
|||.
{e7}"
cosmos_qa - None - description_context_question_answer_id-translate-th,"อ่านบริบทต่อไปนี้และเลือกตัวเลือกที่ดีที่สุดในการตอบคำถาม
บริบท: {e1}
คำถาม: {e2}
ตัวเลือก:
A. {e3}
B. {e4}
C. {e5}
D. {e6}
|||
{e7}"
cosmos_qa - None - description_context_question_answer_id-translate-tr,"Aşağıdaki bağlamı okuyun ve soruyu cevaplamak için en iyi seçeneği seçin.
Bağlam: {e1}
Soru: {e2}
Seçenekler:
A. {e3}
B. {e4}
C. {e5}
D. {e6}
|||
{e7}"
cosmos_qa - None - description_context_question_answer_id-translate-ur,"مندرجہ ذیل سیاق و سباق پڑھیں اور سوال کا جواب دینے کا بہترین اختیار منتخب کریں.
سیاحت: {e1}
سوال: {e2}
اختیارات:
A. {e3}
B. {e4}
C. {e5}
D. {e6}
||||
{e7}"
cosmos_qa - None - description_context_question_answer_id-translate-vi,"Đọc bối cảnh sau và chọn tùy chọn tốt nhất để trả lời câu hỏi.
Bối cảnh: {e1}
Câu hỏi: {e2}
Tùy chọn:
A. {e3}
B. {e4}
C. {e5}
D. {e6}
||
{e7}"
cosmos_qa - None - description_context_question_answer_id-translate-zh,"阅读以下上下文并选择最佳选择以回答问题。
背景：{e1}
问题：{e2}
选项：
A. {e3}
B. {e4}
C. {e5}
D. {e6}
||||
{e7}"
cosmos_qa - None - description_context_question_answer_text,"Read the following context and choose the best option to answer the question.
Context: {e1}
Question: {e2}
Options: 
- {e3}
|||
{e4}"
cosmos_qa - None - description_context_question_answer_text-translate-ar,"اقرأ السياق التالي واختر أفضل خيار للإجابة على السؤال.
السياق: {e1}
سؤال: {e2}
خيارات:
- {e3}
|||
{e4}"
cosmos_qa - None - description_context_question_answer_text-translate-bg,"Прочетете следния контекст и изберете най-добрия вариант, за да отговорите на въпроса.
Контекст: {e1}
Въпрос: {e2}
Настроики:
- {e3}
|||
{e4}"
cosmos_qa - None - description_context_question_answer_text-translate-de,"Lesen Sie den folgenden Kontext und wählen Sie die beste Option, um die Frage zu beantworten.
Kontext: {e1}
Frage: {e2}
Optionen:
- {e3}
|||
{e4}"
cosmos_qa - None - description_context_question_answer_text-translate-el,"Διαβάστε το παρακάτω πλαίσιο και επιλέξτε την καλύτερη επιλογή για να απαντήσετε στην ερώτηση.
Πλαίσιο: {e1}
Ερώτηση: {e2}
Επιλογές:
- {e3}
|||
{e4}"
